  0.100000000000000E+00  0.487836229833973E+02  0.487836229834403E+02  0.178788402113038E-50  0.601347001699907-153  0.601347001699907-153
  0.200000000000000E+00  0.347010363803468E+02  0.347010363803447E+02  0.562470107195429E-38  0.601347001699907-153  0.601347001699907-153
  0.300000000000000E+00  0.286198621556261E+02  0.286198621556480E+02  0.400580154435967E-31  0.601347001699907-153  0.601347001699907-153
  0.400000000000000E+00  0.250728124395641E+02  0.250728124396006E+02  0.106199705468286E-26  0.601347001699907-153  0.601347001699907-153
  0.500000000000000E+00  0.227059999964534E+02  0.227059999964630E+02  0.845548229308252E-24  0.601347001699907-153  0.601347001699907-153
  0.600000000000000E+00  0.209930022831422E+02  0.209930022831170E+02  0.582785864131512E-22  0.601347001699907-153  0.601347001699907-153
  0.700000000000000E+00  0.196913841210651E+02  0.196913841210759E+02  0.794406884550570E-21  0.601347001699907-153  0.601347001699907-153
  0.800000000000000E+00  0.186673937067693E+02  0.186673937067448E+02  0.383059011404582E-20  0.601347001699907-153  0.601347001699907-153
  0.900000000000000E+00  0.178429431616609E+02  0.178429431616785E+02  0.101082271035628E-19  0.601347001699907-153  0.601347001699907-153
  0.100000000000000E+01  0.171773122584680E+02  0.171773122584577E+02  0.209040265227665E-19  0.601347001699907-153  0.601347001699907-153
  0.110000000000000E+01  0.166270487672513E+02  0.166270487672630E+02  0.357317652451048E-19  0.601347001699907-153  0.601347001699907-153
  0.120000000000000E+01  0.161628350596371E+02  0.161628350596223E+02  0.499380354788654E-19  0.601347001699907-153  0.601347001699907-153
  0.130000000000000E+01  0.157565720336775E+02  0.157565720336747E+02  0.681441622164091E-19  0.601347001699907-153  0.601347001699907-153
  0.140000000000000E+01  0.153753485188142E+02  0.153753485188042E+02  0.993863432077400E-19  0.601347001699907-153  0.601347001699907-153
  0.150000000000000E+01  0.150860893350282E+02  0.150860893350194E+02  0.122760548757032E-18  0.601347001699907-153  0.601347001699907-153
  0.160000000000000E+01  0.148170549951848E+02  0.148170549952293E+02  0.153066779039402E-18  0.601347001699907-153  0.601347001699907-153
  0.170000000000000E+01  0.145724020668006E+02  0.145724020667954E+02  0.197460051794707E-18  0.601347001699907-153  0.601347001699907-153
  0.180000000000000E+01  0.143991835742610E+02  0.143991835742690E+02  0.223912187081894E-18  0.601347001699907-153  0.601347001699907-153
  0.190000000000000E+01  0.141913899433022E+02  0.141913899433134E+02  0.291001231109633E-18  0.601347001699907-153  0.601347001699907-153
  0.200000000000000E+01  0.140310252362372E+02  0.140310252362580E+02  0.371823371029568E-18  0.601347001699907-153  0.601347001699907-153
  0.210000000000000E+01  0.139242899574324E+02  0.139242899574399E+02  0.407014164955239E-18  0.601347001699907-153  0.601347001699907-153
  0.220000000000000E+01  0.137884596777560E+02  0.137884596777833E+02  0.471413414752201E-18  0.601347001699907-153  0.601347001699907-153
  0.230000000000000E+01  0.136900137781564E+02  0.136900137781520E+02  0.529135596341230E-18  0.601347001699907-153  0.601347001699907-153
  0.240000000000000E+01  0.136133027912783E+02  0.136133027912950E+02  0.557205492724913E-18  0.601347001699907-153  0.601347001699907-153
  0.250000000000000E+01  0.135196693351076E+02  0.135196693351142E+02  0.612223335234054E-18  0.601347001699907-153  0.601347001699907-153
  0.260000000000000E+01  0.134269415844005E+02  0.134269415844017E+02  0.696161087734749E-18  0.601347001699907-153  0.601347001699907-153
  0.270000000000000E+01  0.133580873208450E+02  0.133580873208496E+02  0.769967693099939E-18  0.601347001699907-153  0.601347001699907-153
  0.280000000000000E+01  0.133038342737196E+02  0.133038342737158E+02  0.796200352147852E-18  0.601347001699907-153  0.601347001699907-153
  0.290000000000000E+01  0.132894068207780E+02  0.132894068208086E+02  0.774768162695974E-18  0.601347001699907-153  0.601347001699907-153
  0.300000000000000E+01  0.132437786941327E+02  0.132437786941183E+02  0.786069710499095E-18  0.601347001699907-153  0.601347001699907-153
  0.310000000000000E+01  0.131705320791536E+02  0.131705320791598E+02  0.865496812905067E-18  0.601347001699907-153  0.601347001699907-153
  0.320000000000000E+01  0.131254277181267E+02  0.131254277181276E+02  0.951701796768482E-18  0.601347001699907-153  0.601347001699907-153
  0.330000000000000E+01  0.130878736439533E+02  0.130878736439427E+02  0.102443657856700E-17  0.601347001699907-153  0.601347001699907-153
  0.340000000000000E+01  0.130330536454865E+02  0.130330536455188E+02  0.112658318081830E-17  0.601347001699907-153  0.601347001699907-153
  0.350000000000000E+01  0.130150575427488E+02  0.130150575427341E+02  0.114067727944482E-17  0.601347001699907-153  0.601347001699907-153
  0.360000000000000E+01  0.130120451183880E+02  0.130120451183924E+02  0.112123920679269E-17  0.601347001699907-153  0.601347001699907-153
  0.370000000000000E+01  0.129990285905617E+02  0.129990285905493E+02  0.112411174174788E-17  0.601347001699907-153  0.601347001699907-153
  0.380000000000000E+01  0.129873718266566E+02  0.129873718266616E+02  0.115071755507740E-17  0.601347001699907-153  0.601347001699907-153
  0.390000000000000E+01  0.129692942786700E+02  0.129692942786513E+02  0.117272368499108E-17  0.601347001699907-153  0.601347001699907-153
  0.400000000000000E+01  0.129251088031032E+02  0.129251088030975E+02  0.124480284569983E-17  0.601347001699907-153  0.601347001699907-153
  0.410000000000000E+01  0.128859050773561E+02  0.128859050773625E+02  0.130767376486515E-17  0.601347001699907-153  0.601347001699907-153
  0.420000000000000E+01  0.128461881457604E+02  0.128461881457526E+02  0.137458793152164E-17  0.601347001699907-153  0.601347001699907-153
  0.430000000000000E+01  0.128222864646531E+02  0.128222864646547E+02  0.146492190473929E-17  0.601347001699907-153  0.601347001699907-153
  0.440000000000000E+01  0.128035484885302E+02  0.128035484885180E+02  0.157647571060183E-17  0.601347001699907-153  0.601347001699907-153
  0.450000000000000E+01  0.127785457233097E+02  0.127785457232974E+02  0.174754056617851E-17  0.601347001699907-153  0.601347001699907-153
  0.460000000000000E+01  0.127670696659582E+02  0.127670696659719E+02  0.193615769796030E-17  0.601347001699907-153  0.601347001699907-153
  0.470000000000000E+01  0.127567983322930E+02  0.127567983323024E+02  0.213717359772014E-17  0.601347001699907-153  0.601347001699907-153
  0.480000000000000E+01  0.127630438526254E+02  0.127630438526063E+02  0.219606860692876E-17  0.601347001699907-153  0.601347001699907-153
  0.490000000000000E+01  0.127753399039406E+02  0.127753399039398E+02  0.210465451932676E-17  0.601347001699907-153  0.601347001699907-153
  0.500000000000000E+01  0.127825724833229E+02  0.127825724833135E+02  0.195467762449001E-17  0.601347001699907-153  0.601347001699907-153
  0.510000000000000E+01  0.127901466132729E+02  0.127901466132661E+02  0.176352708034910E-17  0.601347001699907-153  0.601347001699907-153
  0.520000000000000E+01  0.128001553896787E+02  0.128001553896888E+02  0.156523148588098E-17  0.601347001699907-153  0.601347001699907-153
  0.530000000000000E+01  0.127944861291602E+02  0.127944861291492E+02  0.139675437569902E-17  0.601347001699907-153  0.601347001699907-153
  0.540000000000000E+01  0.127872657403087E+02  0.127872657403033E+02  0.127191615742028E-17  0.601347001699907-153  0.601347001699907-153
  0.550000000000000E+01  0.127835493022180E+02  0.127835493022097E+02  0.117364297256670E-17  0.601347001699907-153  0.601347001699907-153
  0.560000000000000E+01  0.127864641978671E+02  0.127864641978978E+02  0.108895477386580E-17  0.601347001699907-153  0.601347001699907-153
  0.570000000000000E+01  0.127885983735053E+02  0.127885983734974E+02  0.101680050467927E-17  0.601347001699907-153  0.601347001699907-153
  0.580000000000000E+01  0.127824496832527E+02  0.127824496832296E+02  0.985142288143014E-18  0.601347001699907-153  0.601347001699907-153
  0.590000000000000E+01  0.127777357635755E+02  0.127777357635769E+02  0.979185981546244E-18  0.601347001699907-153  0.601347001699907-153
  0.600000000000000E+01  0.127627592766845E+02  0.127627592766672E+02  0.102217535319938E-17  0.601347001699907-153  0.601347001699907-153
  0.610000000000000E+01  0.127419307839451E+02  0.127419307839379E+02  0.111800448466634E-17  0.601347001699907-153  0.601347001699907-153
  0.620000000000000E+01  0.127236189838606E+02  0.127236189838672E+02  0.124558657081110E-17  0.601347001699907-153  0.601347001699907-153
  0.630000000000000E+01  0.127079953713148E+02  0.127079953713196E+02  0.139767048655327E-17  0.601347001699907-153  0.601347001699907-153
  0.640000000000000E+01  0.126908100006090E+02  0.126908100006190E+02  0.158288707668525E-17  0.601347001699907-153  0.601347001699907-153
  0.650000000000000E+01  0.126804976690762E+02  0.126804976690823E+02  0.178302421498641E-17  0.601347001699907-153  0.601347001699907-153
  0.660000000000000E+01  0.126775100305477E+02  0.126775100305536E+02  0.197869782478752E-17  0.601347001699907-153  0.601347001699907-153
  0.670000000000000E+01  0.126729874876332E+02  0.126729874876450E+02  0.217637813975096E-17  0.601347001699907-153  0.601347001699907-153
  0.680000000000000E+01  0.126657779727565E+02  0.126657779727415E+02  0.236493709666819E-17  0.601347001699907-153  0.601347001699907-153
  0.690000000000000E+01  0.126559912639950E+02  0.126559912640032E+02  0.256009943769503E-17  0.601347001699907-153  0.601347001699907-153
  0.700000000000000E+01  0.126468027033986E+02  0.126468027033861E+02  0.276842607075419E-17  0.601347001699907-153  0.601347001699907-153
  0.710000000000000E+01  0.126440392471413E+02  0.126440392471523E+02  0.291132687886573E-17  0.601347001699907-153  0.601347001699907-153
  0.720000000000000E+01  0.126412412341886E+02  0.126412412341668E+02  0.298866725793842E-17  0.601347001699907-153  0.601347001699907-153
  0.730000000000000E+01  0.126431984060633E+02  0.126431984060711E+02  0.297871007347766E-17  0.601347001699907-153  0.601347001699907-153
  0.740000000000000E+01  0.126525953559176E+02  0.126525953559258E+02  0.284718227935896E-17  0.601347001699907-153  0.601347001699907-153
  0.750000000000000E+01  0.126630941898585E+02  0.126630941898495E+02  0.265585358779669E-17  0.601347001699907-153  0.601347001699907-153
  0.760000000000000E+01  0.126713258301921E+02  0.126713258301925E+02  0.244797536566524E-17  0.601347001699907-153  0.601347001699907-153
  0.770000000000000E+01  0.126805593469279E+02  0.126805593469228E+02  0.223215960869922E-17  0.601347001699907-153  0.601347001699907-153
  0.780000000000000E+01  0.126899635242570E+02  0.126899635242663E+02  0.201807271545163E-17  0.601347001699907-153  0.601347001699907-153
  0.790000000000000E+01  0.126942411599443E+02  0.126942411599406E+02  0.183311442008916E-17  0.601347001699907-153  0.601347001699907-153
  0.800000000000000E+01  0.126959680716355E+02  0.126959680716203E+02  0.167720445429359E-17  0.601347001699907-153  0.601347001699907-153
  0.810000000000000E+01  0.127003619430074E+02  0.127003619430174E+02  0.154044949351086E-17  0.601347001699907-153  0.601347001699907-153
  0.820000000000000E+01  0.127065818284796E+02  0.127065818284894E+02  0.142798794901202E-17  0.601347001699907-153  0.601347001699907-153
  0.830000000000000E+01  0.127132942894181E+02  0.127132942894137E+02  0.133251647227785E-17  0.601347001699907-153  0.601347001699907-153
  0.840000000000000E+01  0.127191346427443E+02  0.127191346427471E+02  0.124777395013417E-17  0.601347001699907-153  0.601347001699907-153
  0.850000000000000E+01  0.127216008423922E+02  0.127216008423910E+02  0.119190847767228E-17  0.601347001699907-153  0.601347001699907-153
  0.860000000000000E+01  0.127232673967325E+02  0.127232673967500E+02  0.116034028261467E-17  0.601347001699907-153  0.601347001699907-153
  0.870000000000000E+01  0.127232498763564E+02  0.127232498763595E+02  0.115070734124825E-17  0.601347001699907-153  0.601347001699907-153
  0.880000000000000E+01  0.127191296636091E+02  0.127191296636197E+02  0.117112721221126E-17  0.601347001699907-153  0.601347001699907-153
  0.890000000000000E+01  0.127120585039842E+02  0.127120585039750E+02  0.122168565611777E-17  0.601347001699907-153  0.601347001699907-153
  0.900000000000000E+01  0.127051785480708E+02  0.127051785480607E+02  0.129151402036858E-17  0.601347001699907-153  0.601347001699907-153
