  0.100000000000000E+00  0.537766937514369E+02  0.537766937514491E+02  0.137509043753393E-27  0.601347001699907-153  0.601347001699907-153
  0.200000000000000E+00  0.370750892211449E+02  0.370750892211423E+02  0.119938597037968E-21  0.601347001699907-153  0.601347001699907-153
  0.300000000000000E+00  0.301750143322503E+02  0.301750143322495E+02  0.238402358907168E-18  0.601347001699907-153  0.601347001699907-153
  0.100000000000000E+00  0.537763640235356E+02  0.537763640235355E+02  0.136305377584876E-27  0.601347001699907-153  0.601347001699907-153
  0.200000000000000E+00  0.370771960146614E+02  0.370771960146766E+02  0.120351167517127E-21  0.601347001699907-153  0.601347001699907-153
  0.300000000000000E+00  0.301778507090215E+02  0.301778507090175E+02  0.238292659145614E-18  0.601347001699907-153  0.601347001699907-153
  0.400000000000000E+00  0.262326007774561E+02  0.262326007774645E+02  0.348075355937805E-16  0.601347001699907-153  0.601347001699907-153
  0.500000000000000E+00  0.236272370101313E+02  0.236272370101241E+02  0.112324998802433E-14  0.601347001699907-153  0.601347001699907-153
  0.600000000000000E+00  0.217593032336455E+02  0.217593032336496E+02  0.132823873246697E-13  0.601347001699907-153  0.601347001699907-153
  0.700000000000000E+00  0.203477037825969E+02  0.203477037826031E+02  0.778985160821741E-13  0.601347001699907-153  0.601347001699907-153
  0.800000000000000E+00  0.192401349991683E+02  0.192401349991731E+02  0.277874779117693E-12  0.601347001699907-153  0.601347001699907-153
  0.900000000000000E+00  0.183473771520911E+02  0.183473771520954E+02  0.696619394555069E-12  0.601347001699907-153  0.601347001699907-153
  0.100000000000000E+01  0.176126301812331E+02  0.176126301812309E+02  0.136280726167916E-11  0.601347001699907-153  0.601347001699907-153
  0.110000000000000E+01  0.169984360365409E+02  0.169984360365386E+02  0.224311018679724E-11  0.601347001699907-153  0.601347001699907-153
  0.100000000000000E+00  0.538072704483187E+02  0.538072704483188E+02  0.108609665648507E-27  0.601347001699907-153  0.601347001699907-153
  0.200000000000000E+00  0.371855671583679E+02  0.371855671583603E+02  0.788371625384242E-22  0.601347001699907-153  0.601347001699907-153
  0.300000000000000E+00  0.302826879136953E+02  0.302826879136984E+02  0.167698639725569E-18  0.601347001699907-153  0.601347001699907-153
