          136          227       0   12.00000000000000     
  0.000000000000000D+00 -0.131578947390262D-02  0.100000000000000D+01
  0.996682824104242D-01 -0.131578947390262D-02  0.000000000000000D+00
  0.197697545848458D+00 -0.131578947390262D-02  0.000000000000000D+00
  0.294115021295397D+00 -0.131578947390262D-02  0.000000000000000D+00
  0.388947492003278D+00 -0.131578947390262D-02  0.000000000000000D+00
  0.482221300934860D+00 -0.131578947390262D-02  0.000000000000000D+00
  0.573962358081274D+00 -0.131578947390262D-02  0.000000000000000D+00
  0.664196147659408D+00 -0.131578947390262D-02  0.000000000000000D+00
  0.752947735191026D+00 -0.131578947390262D-02  0.000000000000000D+00
  0.840241774465569D+00 -0.131578947390262D-02  0.000000000000000D+00
  0.926102514388586D+00 -0.131578947390262D-02  0.000000000000000D+00
  0.101055380571770D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.109361910768799D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.117532149452856D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.125568366187222D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.133472793305996D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.141247626534205D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.148895025597739D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.156417114823288D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.163815983728450D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.171093687602163D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.178252248075633D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.185293653683909D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.192219860418272D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.199032792269572D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.205734341762688D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.212326370482237D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.218810709589695D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.225189160332065D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.231463494542233D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.237635455131158D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.243706756572024D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.249679085376491D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.255554100563187D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.261333434118550D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.267018691450175D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.272611451832767D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.278113268846837D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.283525670810267D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.288850161202849D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.294088219083930D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.299241299503268D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.304310833905226D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.309298230526403D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.314204874786817D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.319032129674758D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.323781336125402D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.328453813393300D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.333050859418849D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.337573751188838D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.342023745091174D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.346402077263889D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.350709963938517D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.354948601777946D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.359119168208830D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.363222821748662D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.367260702327590D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.371233931605072D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.375143613281455D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.378990833404567D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.382776660671402D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.386502146724990D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.390168326446521D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.393776218242827D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.397326824329272D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.400821131008154D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.404260108942688D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.407644713426634D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.410975884649668D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.414254547958550D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.417481614114169D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.420657979544542D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.423784526593823D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.426862123767408D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.429891625973190D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.432873874759040D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.435809698546573D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.438699912861276D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.441545320559043D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.444346712049196D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.447104865514052D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.449820547125087D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.452494511255765D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.455127500691095D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.457720246833960D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.460273469908296D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.462787879159150D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.465264173049705D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.467703039455298D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.470105155854501D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.472471189517316D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.474801797690529D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.477097627780286D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.479359317531929D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.481587495207155D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.483782779758535D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.485945781001447D+01 -0.131578947390262D-02  0.000000000000000D+00
  0.488077099783480D+01 -0.131578947390262D-02  0.000000000000000D+00
