          47          76           0   12.000000000000000     
 -0.147057510647699D+00 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
  0.147057510647699D+00 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
  0.434038689688336D+00 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
  0.707102066273422D+00 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
  0.966930441076781D+00 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
  0.121417352037398D+01 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
  0.144944954064642D+01 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
  0.167334681449460D+01 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
  0.188642520172603D+01 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
  0.208921750929634D+01 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
  0.228223082360427D+01 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
  0.246594777847172D+01 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
  0.264082776197977D+01 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
  0.280730806517808D+01 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
  0.296580497554038D+01 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
  0.311671481789992D+01 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
  0.326041494546803D+01 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
  0.339726468341369D+01 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
  0.352760622736360D+01 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
  0.365176549906951D+01 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
  0.377005296138237D+01 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
  0.388276439457115D+01 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
  0.399018163592758D+01 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
  0.409257328450619D+01 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
  0.419019537276186D+01 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
  0.428329200676431D+01 -0.400000000147221D-02  0.000000000000000D+00  0.000000000000000D+00
