Parametros,Tiempo Medido,Desviacion Estandar
"[NUM_GANGSA=16,VEC_LENGHTA=32],[NUM_GANGSB=32,VEC_LENGHTB=32]",157.09196802109946,0.8306469641667281
"[NUM_GANGSA=32,VEC_LENGHTA=16],[NUM_GANGSB=64,VEC_LENGHTB=16]",140.34839415529277,0.5529245050062432
"[NUM_GANGSA=64,VEC_LENGHTA=8],[NUM_GANGSB=128,VEC_LENGHTB=8]",132.31914559738942,0.8764263034149196
"[NUM_GANGSA=128,VEC_LENGHTA=4],[NUM_GANGSB=256,VEC_LENGHTB=4]",129.91759150620783,0.6155727551696514
"[NUM_GANGSA=256,VEC_LENGHTA=2],[NUM_GANGSB=512,VEC_LENGHTB=2]",145.10079643958596,0.4080589707643402
